rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,ty_total,ty_sch,ty_char,ly_total,ly_sch,ly_char,pc_change
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),ARRECIFE,4564,4564,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),FUERTEVENTURA,1577,1577,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),LIVERPOOL (JOHN LENNON),TENERIFE (SURREINA SOFIA),4894,4894,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,ARRECIFE,30981,26285,4696,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,FUERTEVENTURA,15891,12840,3051,320,320,0,4865.9375
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,LAS PALMAS,17378,13189,4189,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),MANCHESTER,TENERIFE (SURREINA SOFIA),54291,45828,8463,944,944,0,5651.165254
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,ARRECIFE,8554,8554,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,FUERTEVENTURA,3406,3406,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,LAS PALMAS,4891,4891,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NEWCASTLE,TENERIFE (SURREINA SOFIA),14960,14960,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),NORWICH,TENERIFE (SURREINA SOFIA),1204,0,1204,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,ARRECIFE,1573,1573,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),PRESTWICK,TENERIFE (SURREINA SOFIA),3807,3807,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SPAIN(CANARY ISLANDS),TEESSIDE INTERNATIONAL AIRPORT,ARRECIFE,134,134,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,GATWICK,SCANDINAVIAN MOUNTAINS AIRPORT,312,0,312,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,GATWICK,STOCKHOLM (ARLANDA),6589,6589,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,HEATHROW,GOTEBORG (LANDVETTER),5278,5278,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,HEATHROW,SCANDINAVIAN MOUNTAINS AIRPORT,537,537,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,HEATHROW,STOCKHOLM (ARLANDA),28401,28401,0,3411,3411,0,732.629727
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,STANSTED,GOTEBORG (LANDVETTER),5649,5649,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,STANSTED,STOCKHOLM (ARLANDA),8264,8264,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,STANSTED,VASTERAS,3196,3196,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,EDINBURGH,GOTEBORG (LANDVETTER),1687,1687,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,LIVERPOOL (JOHN LENNON),STOCKHOLM (ARLANDA),1433,1433,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,MANCHESTER,GOTEBORG (LANDVETTER),2072,2072,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,SWEDEN,MANCHESTER,STOCKHOLM (ARLANDA),1168,1168,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,GATWICK,KEFLAVIK,11867,9131,2736,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,HEATHROW,KEFLAVIK,18764,18764,0,544,544,0,3349.264706
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,LUTON,KEFLAVIK,11162,11162,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,STANSTED,KEFLAVIK,3578,3578,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,BIGGIN HILL,KEFLAVIK,6,0,6,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,BIRMINGHAM,KEFLAVIK,1742,1742,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,BRISTOL,KEFLAVIK,4606,2548,2058,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,EDINBURGH,KEFLAVIK,2129,2129,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,GLASGOW,KEFLAVIK,433,433,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,LEEDS BRADFORD,KEFLAVIK,718,718,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,MANCHESTER,KEFLAVIK,19561,17006,2555,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,ICELAND,NEWCASTLE,KEFLAVIK,971,971,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,KOSOVO,LUTON,PRISTINA,5907,5907,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,MACEDONIA,LUTON,SKOPJE,2593,2593,0,4508,4508,0,-42.480035
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GATWICK,BERGEN,5692,5542,150,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GATWICK,OSLO (GARDERMOEN),9216,9216,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GATWICK,STAVANGER,2888,2888,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GATWICK,TROMSOE,2128,2128,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GATWICK,TRONDHEIM (VAERNES),1487,1487,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,HEATHROW,BERGEN,3839,3839,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,HEATHROW,OSLO (GARDERMOEN),21477,21477,0,2051,2051,0,947.147733
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,STANSTED,OSLO (GARDERMOEN),15158,15158,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,STANSTED,SANDEFJORD(TORP),2051,2051,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,ABERDEEN,ALESUND,0,0,0,9,0,9,-100
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,ABERDEEN,BERGEN,2592,2592,0,929,929,0,179.009688
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,ABERDEEN,STAVANGER,2464,2464,0,837,837,0,194.384707
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,BIRMINGHAM,BERGEN,99,0,99,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,BIRMINGHAM,MOLDE,40,0,40,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,BOURNEMOUTH,BERGEN,153,0,153,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,BRISTOL,BERGEN,208,7,201,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,EDINBURGH,OSLO (GARDERMOEN),3017,3017,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,ALESUND,0,0,0,23,0,23,-100
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,BERGEN,97,0,97,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,GLASGOW,BODO,1435,0,1435,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,LIVERPOOL (JOHN LENNON),OSLO (GARDERMOEN),226,0,226,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,MANCHESTER,BERGEN,184,0,184,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,MANCHESTER,OSLO (GARDERMOEN),7263,7263,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,NORWAY,MANCHESTER,SANDEFJORD(TORP),4468,4468,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,REPUBLIC OF MONTENEGRO,STANSTED,PODGORICA,2348,2348,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,HEATHROW,BELGRADE,2082,2082,0,1001,1001,0,107.992008
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,REPUBLIC OF SERBIA,LUTON,BELGRADE,3499,3499,0,978,978,0,257.770961
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,GATWICK,BALE MULHOUSE,11993,11993,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,GATWICK,GENEVA,60799,59431,1368,1411,1411,0,4208.929837
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,GATWICK,ZURICH,7884,7884,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,HEATHROW,BALE MULHOUSE,4020,4020,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,HEATHROW,GENEVA,84183,84183,0,1278,1278,0,6487.089202
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,HEATHROW,ZURICH,54819,54353,466,5724,5724,0,857.704403
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,LONDON CITY,GENEVA,3778,3778,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,LONDON CITY,ZURICH,17856,17856,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,LUTON,GENEVA,40353,40353,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,LUTON,ZURICH,5421,5421,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,STANSTED,GENEVA,6350,5282,1068,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,ABERDEEN,GENEVA,938,938,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BELFAST INTERNATIONAL,GENEVA,4530,4530,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BIGGIN HILL,ALTENRHEIN,5,0,5,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BIGGIN HILL,GENEVA,22,0,22,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BIGGIN HILL,SION,16,0,16,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BIGGIN HILL,ZURICH,5,0,5,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BIRMINGHAM,GENEVA,17600,17600,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BIRMINGHAM,ZURICH,1725,1725,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BOURNEMOUTH,GENEVA,4308,4308,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BRISTOL,BALE MULHOUSE,1187,1187,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,BRISTOL,GENEVA,24762,23599,1163,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,EAST MIDLANDS INTERNATIONAL,GENEVA,1036,1036,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,EDINBURGH,BALE MULHOUSE,3247,3247,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,EDINBURGH,GENEVA,16792,16792,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,GLASGOW,GENEVA,4381,4381,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,GUERNSEY,GENEVA,226,226,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,LEEDS BRADFORD,GENEVA,6927,6927,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,LIVERPOOL (JOHN LENNON),GENEVA,11270,11270,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,MANCHESTER,BALE MULHOUSE,4093,4093,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,MANCHESTER,GENEVA,31355,29742,1613,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,MANCHESTER,ZURICH,7007,7007,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,NEWCASTLE,GENEVA,2322,2322,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,SWITZERLAND,SOUTHAMPTON,GENEVA,2865,2865,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,GATWICK,ANTALYA,4936,4936,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,GATWICK,ISTANBUL,14036,14036,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,HEATHROW,ISTANBUL,57199,57199,0,21633,21633,0,164.406231
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,LUTON,ANTALYA,2263,2263,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,STANSTED,ANKARA (ESENBOGA),1422,1422,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,STANSTED,ANTALYA,5811,5811,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,STANSTED,ISTANBUL (SABIHA GOKCEN),49257,49257,0,6681,6681,0,637.26987
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,STANSTED,IZMIR (ADNAN MENDERES),5676,5676,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,BIRMINGHAM,ANTALYA,2934,2934,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,BIRMINGHAM,ISTANBUL,8587,8587,0,1432,1432,0,499.650838
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,BRISTOL,ANTALYA,947,947,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,EAST MIDLANDS INTERNATIONAL,ANTALYA,1816,1816,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,EDINBURGH,ANTALYA,779,779,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,EDINBURGH,ISTANBUL,4030,4030,0,437,437,0,822.196796
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,GLASGOW,ANTALYA,1377,1377,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,LEEDS BRADFORD,ANTALYA,1087,1087,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,MANCHESTER,ANTALYA,11060,11060,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,MANCHESTER,ISTANBUL,17201,17201,0,4435,4435,0,287.846674
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,MANCHESTER,ISTANBUL (SABIHA GOKCEN),7800,7800,0,1230,1230,0,534.146341
13/04/2022 14:15,202202,WESTERN EUROPE-OTHER,TURKEY,NEWCASTLE,ANTALYA,1457,1457,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,GATWICK,SOFIA,15752,12933,2819,464,464,0,3294.827586
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,HEATHROW,SOFIA,5664,5664,0,2861,2861,0,97.972737
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,LUTON,BURGAS,1372,1372,0,1044,1044,0,31.417625
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,LUTON,PLOVDIV,3002,3002,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,LUTON,SOFIA,14873,14873,0,12494,12494,0,19.04114
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,LUTON,VARNA,5169,5169,0,2982,2982,0,73.34004
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,STANSTED,PLOVDIV,5297,5297,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,STANSTED,SOFIA,19140,19140,0,2065,2065,0,826.876513
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,BELFAST INTERNATIONAL,PLOVDIV,1371,0,1371,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,BELFAST INTERNATIONAL,SOFIA,1244,0,1244,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,BIRMINGHAM,SOFIA,6457,5196,1261,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,BRISTOL,SOFIA,3671,2240,1431,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,EAST MIDLANDS INTERNATIONAL,SOFIA,1385,1385,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,EDINBURGH,SOFIA,2536,2536,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,LIVERPOOL (JOHN LENNON),SOFIA,2509,2509,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,LIVERPOOL (JOHN LENNON),VARNA,0,0,0,604,604,0,-100
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,MANCHESTER,SOFIA,9698,6841,2857,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,BULGARIA,NEWCASTLE,SOFIA,1213,1213,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,GATWICK,PRAGUE,6456,6456,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,HEATHROW,PRAGUE,9879,9879,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,STANSTED,BRNO (TURANY),4392,4392,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,STANSTED,OSTRAVA,2113,2113,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,STANSTED,PRAGUE,19106,19106,0,2031,2031,0,840.718858
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,BIRMINGHAM,BRNO (TURANY),180,180,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,BIRMINGHAM,PRAGUE,2630,2630,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,BRISTOL,PRAGUE,4145,4145,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,EDINBURGH,PRAGUE,3340,3340,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,LEEDS BRADFORD,PRAGUE,1784,1784,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,MANCHESTER,PRAGUE,10795,10795,0,303,303,0,3462.706271
13/04/2022 14:15,202202,EASTERN EUROPE-EU,CZECH REPUBLIC,NEWCASTLE,PRAGUE,1818,1818,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,ESTONIA,GATWICK,TALLIN,1424,1424,0,519,519,0,174.373796
13/04/2022 14:15,202202,EASTERN EUROPE-EU,ESTONIA,STANSTED,TALLIN,4697,4697,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,ESTONIA,EDINBURGH,TALLIN,1595,1595,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,ESTONIA,LIVERPOOL (JOHN LENNON),TALLIN,1239,1239,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,GATWICK,BUDAPEST,5417,5417,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,HEATHROW,BUDAPEST,11661,11661,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,LUTON,BUDAPEST,15718,15718,0,3836,3836,0,309.749739
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,LUTON,DEBRECEN,3001,3001,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,STANSTED,BUDAPEST,31136,31136,0,2082,2082,0,1395.48511
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,BIGGIN HILL,BUDAPEST,2,0,2,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,BIRMINGHAM,BUDAPEST,1836,1836,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,BOURNEMOUTH,BUDAPEST,1788,1788,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,BRISTOL,BUDAPEST,4966,4966,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,EAST MIDLANDS INTERNATIONAL,BUDAPEST,2506,2506,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,EDINBURGH,BUDAPEST,6132,6132,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,LIVERPOOL (JOHN LENNON),BUDAPEST,0,0,0,132,0,132,-100
13/04/2022 14:15,202202,EASTERN EUROPE-EU,HUNGARY,MANCHESTER,BUDAPEST,8839,8839,0,933,800,133,847.374062
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,GATWICK,RIGA,4059,4059,0,654,654,0,520.642202
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,LUTON,RIGA,6447,6447,0,436,436,0,1378.669725
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,STANSTED,RIGA,8087,8087,0,1010,1010,0,700.693069
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,ABERDEEN,RIGA,0,0,0,134,0,134,-100
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,BRISTOL,RIGA,1687,1687,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,EAST MIDLANDS INTERNATIONAL,RIGA,2369,2369,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,EDINBURGH,RIGA,1936,1936,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,LEEDS BRADFORD,RIGA,1861,1861,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LATVIA,MANCHESTER,RIGA,4322,4322,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,GATWICK,VILNIUS,45,0,45,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,LONDON CITY,VILNIUS,2140,2140,0,1674,1674,0,27.837515
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,LUTON,KAUNAS,11277,11277,0,1075,1075,0,949.023256
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,LUTON,PALANGA,0,0,0,625,625,0,-100
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,LUTON,VILNIUS,11635,11635,0,1716,1716,0,578.030303
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,STANSTED,KAUNAS,3533,3533,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,STANSTED,PALANGA,2450,2450,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,STANSTED,VILNIUS,5964,5964,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,BIRMINGHAM,KAUNAS,270,270,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,BIRMINGHAM,VILNIUS,1809,1809,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,BRISTOL,KAUNAS,1662,1662,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,EDINBURGH,KAUNAS,1876,1876,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,LEEDS BRADFORD,VILNIUS,1894,1894,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,LITHUANIA,LIVERPOOL (JOHN LENNON),VILNIUS,2238,2238,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,POLAND,GATWICK,KRAKOW,5914,5914,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,POLAND,GATWICK,WARSAW (CHOPIN),110,0,110,67,0,67,64.179104
13/04/2022 14:15,202202,EASTERN EUROPE-EU,POLAND,HEATHROW,KRAKOW,533,533,0,0,0,0,0
13/04/2022 14:15,202202,EASTERN EUROPE-EU,POLAND,HEATHROW,WARSAW (CHOPIN),12855,12855,0,3294,3294,0,290.255009
