rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,BRUSSELS,3497,3497,0,1656,1578,78,111.171498
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,9079,9079,0,3755,3755,0,141.784288
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,GLASGOW,CHARLEROI,2107,2107,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,LIVERPOOL (JOHN LENNON),CHARLEROI,1598,1598,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,11251,11251,0,6636,6636,0,69.544907
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,17131,17131,0,7823,7823,0,118.982488
16/01/2023 14:03,202211,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,OSTEND,0,0,0,721,0,721,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,2082,1574,508,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,GATWICK,SPLIT,771,771,0,188,188,0,310.106383
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,10501,10224,277,3285,3285,0,219.665145
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,STANSTED,ZAGREB,9925,9925,0,6824,6824,0,45.442556
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,BRISTOL,DUBROVNIK,372,372,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,EDINBURGH,DUBROVNIK,118,118,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,GLASGOW,SPLIT,68,68,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,MANCHESTER,DUBROVNIK,1021,165,856,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CROATIA,MANCHESTER,ZAGREB,2362,2362,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,18267,18267,0,4974,4974,0,267.249698
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,14882,12232,2650,11537,8451,3086,28.993673
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,18982,18982,0,23369,23284,85,-18.772733
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,HEATHROW,PAPHOS,0,0,0,3531,3531,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,LUTON,LARNACA,12371,12371,0,8154,8154,0,51.716949
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,LUTON,PAPHOS,2991,2991,0,1172,1172,0,155.204778
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,STANSTED,LARNACA,822,822,0,1429,1241,188,-42.477257
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS,15077,14198,879,13553,12718,835,11.244743
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BELFAST INTERNATIONAL,PAPHOS,528,528,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BIGGIN HILL,LARNACA,0,0,0,2,0,2,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BIGGIN HILL,PAPHOS,3,0,3,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,LARNACA,895,895,0,1219,1219,0,-26.579163
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,PAPHOS,4163,2762,1401,5786,2834,2952,-28.050467
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BOURNEMOUTH,PAPHOS,507,0,507,189,0,189,168.253968
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,232,232,0,1675,1487,188,-86.149254
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,BRISTOL,PAPHOS,7804,6464,1340,4375,2746,1629,78.377143
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,CARDIFF WALES,LARNACA,0,0,0,186,0,186,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,CARDIFF WALES,PAPHOS,519,0,519,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,LARNACA,0,0,0,1304,1304,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,PAPHOS,189,0,189,690,0,690,-72.608696
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,EAST MIDLANDS INTERNATIONAL,LARNACA,485,485,0,575,395,180,-15.652174
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,EAST MIDLANDS INTERNATIONAL,PAPHOS,1738,1411,327,1325,1136,189,31.169811
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,LARNACA,168,168,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,PAPHOS,3785,3785,0,2461,2461,0,53.799269
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,EXETER,PAPHOS,870,0,870,558,0,558,55.913978
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,GLASGOW,LARNACA,219,219,0,470,470,0,-53.404255
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,GLASGOW,PAPHOS,1008,492,516,1159,1038,121,-13.028473
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,LEEDS BRADFORD,LARNACA,419,419,0,1118,1118,0,-62.522361
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,LEEDS BRADFORD,PAPHOS,1569,1569,0,1103,1103,0,42.248413
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),LARNACA,2800,2800,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,LARNACA,1410,1410,0,1203,1203,0,17.206983
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,PAPHOS,17098,14446,2652,13359,10107,3252,27.988622
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,LARNACA,506,506,0,783,783,0,-35.376756
16/01/2023 14:03,202211,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,PAPHOS,1343,1343,0,1927,1927,0,-30.306175
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,GATWICK,COPENHAGEN,47006,47006,0,16120,16120,0,191.600496
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,GATWICK,ROSKILDE,0,0,0,119,0,119,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,HEATHROW,BILLUND,6031,6031,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN,65647,65647,0,45042,45042,0,45.746192
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,LONDON CITY,BILLUND,720,720,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,STANSTED,AALBORG,2363,2363,0,1680,1680,0,40.654762
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,STANSTED,AARHUS (TIRSTRUP),5447,5447,0,2699,2699,0,101.815487
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,STANSTED,BILLUND,16579,16579,0,12395,12395,0,33.755547
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,STANSTED,COPENHAGEN,26563,26563,0,19260,19260,0,37.917965
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,ABERDEEN,BILLUND,52,52,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,ABERDEEN,COPENHAGEN,235,235,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,ABERDEEN,ESBJERG,807,807,0,473,473,0,70.613108
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,BILLUND,1573,1573,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,COPENHAGEN,3051,3051,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,BRISTOL,COPENHAGEN,2451,2451,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,EDINBURGH,BILLUND,1674,1674,0,1155,1155,0,44.935065
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,EDINBURGH,COPENHAGEN,13777,13777,0,9554,9186,368,44.201382
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,GLASGOW,COPENHAGEN,0,0,0,2366,0,2366,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,GUERNSEY,COPENHAGEN,0,0,0,116,116,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,INVERNESS,ROSKILDE,22,0,22,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,LIVERPOOL (JOHN LENNON),COPENHAGEN,1653,1653,0,1932,1932,0,-14.440994
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND,3415,3415,0,2264,2264,0,50.839223
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,MANCHESTER,COPENHAGEN,29732,29732,0,18979,18979,0,56.657358
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,NEWCASTLE,COPENHAGEN,540,540,0,399,399,0,35.338346
16/01/2023 14:03,202211,WESTERN EUROPE-EU,DENMARK,TEESSIDE INTERNATIONAL AIRPORT,KARUP,62,0,62,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GATWICK,ENONTEKIO,376,0,376,316,0,316,18.987342
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GATWICK,HELSINKI,5091,5091,0,1848,1848,0,175.487013
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GATWICK,IVALO,1785,0,1785,517,0,517,245.261122
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GATWICK,KITTILA,937,0,937,490,0,490,91.22449
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GATWICK,KUUSAMO,187,0,187,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GATWICK,ROVANIEMI,2251,1495,756,1932,1469,463,16.511387
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI,36609,36609,0,20614,20614,0,77.592898
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,STANSTED,HELSINKI,10361,10361,0,7512,7512,0,37.925985
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,STANSTED,KUUSAMO,110,0,110,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,STANSTED,ROVANIEMI,5425,5257,168,166,0,166,3168.072289
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,STANSTED,TAMPERE,2180,2180,0,1145,1145,0,90.393013
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BELFAST INTERNATIONAL,ENONTEKIO,188,0,188,179,0,179,5.027933
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,IVALO,561,0,561,544,0,544,3.125
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,ROVANIEMI,189,0,189,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BOURNEMOUTH,IVALO,0,0,0,428,0,428,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BOURNEMOUTH,TURKU,85,0,85,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BRISTOL,ENONTEKIO,372,0,372,354,0,354,5.084746
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BRISTOL,IVALO,870,0,870,205,0,205,324.390244
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BRISTOL,KITTILA,392,7,385,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,BRISTOL,ROVANIEMI,1113,924,189,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,EDINBURGH,HELSINKI,1975,1975,0,1283,1283,0,53.936087
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,GLASGOW,KITTILA,188,0,188,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,LEEDS BRADFORD,IVALO,933,183,750,629,0,629,48.330684
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI,5265,5265,0,3107,3107,0,69.456067
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,MANCHESTER,IVALO,746,0,746,1068,0,1068,-30.149813
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KITTILA,1127,0,1127,326,0,326,245.705521
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KUUSAMO,188,0,188,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,MANCHESTER,ROVANIEMI,1200,1013,187,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,IVALO,216,216,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,ROVANIEMI,188,188,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,BORDEAUX,15647,15647,0,3833,3833,0,308.218106
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON,11178,11178,0,5094,5094,0,119.434629
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,MARSEILLE,4002,4002,0,2446,2446,0,63.614064
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,MONTPELLIER,5725,5725,0,3345,3345,0,71.150972
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,NANTES,6568,6568,0,3967,3967,0,65.565919
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,NICE,18507,18507,0,8211,8211,0,125.392766
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (CHARLES DE GAULLE),20990,20990,0,13427,13427,0,56.326804
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (ORLY),16534,16534,0,4312,4312,0,283.441558
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,RENNES,1944,1944,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULOUSE (BLAGNAC),2939,2939,0,2459,2459,0,19.52013
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,HEATHROW,BORDEAUX,0,0,0,702,702,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON,20173,20173,0,8067,8067,0,150.068179
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE,13647,13647,0,5900,5900,0,131.305085
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE,40927,40927,0,26440,26440,0,54.791982
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE),87035,87035,0,53735,53689,46,61.970783
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC),16485,16485,0,6870,6870,0,139.956332
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LONDON CITY,NICE,0,0,0,174,174,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LUTON,BEZIERS,2301,2301,0,1712,1712,0,34.404206
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LUTON,BORDEAUX,222,222,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LUTON,LYON,6567,6567,0,2158,2158,0,204.309546
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LUTON,MARSEILLE,357,0,357,64,64,0,457.8125
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LUTON,PARIS (CHARLES DE GAULLE),21215,21215,0,7440,7440,0,185.147849
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,BERGERAC,3163,3163,0,2886,2886,0,9.59806
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,BIARRITZ,3568,3568,0,3332,3332,0,7.082833
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,BORDEAUX,9190,9190,0,6632,6632,0,38.570567
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,CARCASSONNE,2623,2623,0,2024,2024,0,29.594862
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,LA ROCHELLE,0,0,0,1699,1699,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,LIMOGES,0,0,0,3580,3580,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,MARSEILLE,7240,7240,0,7511,7511,0,-3.608042
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,NANTES,7857,7857,0,7602,7602,0,3.35438
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,NICE,0,0,0,2170,2170,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,POITIERS,2760,2760,0,1943,1943,0,42.048379
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,TARBES-LOURDES INTERNATIONAL,2587,2587,0,1707,1707,0,51.552431
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,TOULOUSE (BLAGNAC),16711,16711,0,7864,7864,0,112.5
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,STANSTED,TOURS,2483,2483,0,1817,1817,0,36.653825
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,PARIS (CHARLES DE GAULLE),4895,4895,0,2779,2779,0,76.142497
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,PARIS (ORLY),0,0,0,188,188,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,NICE,2,0,2,4,0,4,-50
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,BORDEAUX,1798,1798,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (CHARLES DE GAULLE),18658,18658,0,13767,13767,0,35.526985
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (ORLY),3359,3359,0,1255,1255,0,167.649402
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,TOULOUSE (BLAGNAC),1951,1951,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BRISTOL,BORDEAUX,302,302,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BRISTOL,NICE,2364,2364,0,544,544,0,334.558824
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BRISTOL,PARIS (CHARLES DE GAULLE),15327,15327,0,5591,5591,0,174.137006
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BRISTOL,PARIS (ORLY),8917,8917,0,3891,3891,0,129.169879
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,BRISTOL,TOULOUSE (BLAGNAC),3573,3573,0,2386,2386,0,49.748533
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,PARIS (ORLY),0,0,0,546,546,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,SAINT BRIEUC (ARMOR),0,0,0,46,0,46,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,DUNDEE,PARIS (LE BOURGET),0,0,0,6,0,6,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,LIMOGES,0,0,0,1707,1707,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BEAUVAIS,8005,8005,0,2565,2565,0,212.08577
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,LYON,297,297,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,MARSEILLE,2533,2533,0,1933,1933,0,31.039834
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,NANTES,2454,2454,0,1935,1935,0,26.821705
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (CHARLES DE GAULLE),27662,27662,0,14072,14072,0,96.574758
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (ORLY),0,0,0,1568,1568,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,EDINBURGH,TOULOUSE (BLAGNAC),2447,2447,0,1945,1945,0,25.809769
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE),4609,4609,0,2057,2057,0,124.064171
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (ORLY),0,0,0,1100,1100,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,GUERNSEY,BORDEAUX,0,0,0,123,123,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,JERSEY,NANTES,0,0,0,35,0,35,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,JERSEY,RENNES,0,0,0,126,0,126,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,PARIS (CHARLES DE GAULLE),3914,3914,0,1688,1688,0,131.872038
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),BEAUVAIS,1764,1764,0,1111,1111,0,58.775878
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),NICE,0,0,0,110,110,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),PARIS (CHARLES DE GAULLE),3323,3323,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,BEAUVAIS,4993,4993,0,3610,3610,0,38.310249
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,BORDEAUX,4238,4238,0,1863,1863,0,127.482555
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,CARCASSONNE,2422,2422,0,2371,2371,0,2.150991
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,LIMOGES,0,0,0,2241,2241,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,MARSEILLE,2390,2390,0,1765,1765,0,35.410765
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,MENDE,0,0,0,104,104,0,-100
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,NANTES,2149,2149,0,1779,1779,0,20.798201
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,NICE,2400,2400,0,0,0,0,0
16/01/2023 14:03,202211,WESTERN EUROPE-EU,FRANCE,MANCHESTER,PARIS (CHARLES DE GAULLE),55139,55139,0,36813,36380,433,49.781327
