rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
13/04/2022 14:15,202202,WESTERN EUROPE-EU,AUSTRIA,NEWCASTLE,SALZBURG,1586,1586,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,AUSTRIA,SOUTHAMPTON,SALZBURG,264,264,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,15657,15657,0,5003,5003,0,212.952229
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,BIGGIN HILL,ANTWERP,0,0,0,32,0,32,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,4910,4910,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,GLASGOW,ANTWERP,0,0,0,47,0,47,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,GLASGOW,BRUSSELS,0,0,0,142,0,142,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,3738,3738,0,1373,1373,0,172.250546
13/04/2022 14:15,202202,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,6812,6812,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,81,0,81,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,2946,2946,0,395,395,0,645.822785
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CROATIA,STANSTED,ZAGREB,5553,5553,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CROATIA,MANCHESTER,DUBROVNIK,88,0,88,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CROATIA,MANCHESTER,ZAGREB,1869,1869,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,4073,4073,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,5161,5161,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,12632,12632,0,2100,2080,20,501.52381
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,LUTON,LARNACA,6274,6274,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,LUTON,PAPHOS,596,596,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS,8108,8108,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,ABERDEEN,LARNACA,0,0,0,112,0,112,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,BIGGIN HILL,LARNACA,19,0,19,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,PAPHOS,960,960,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,848,848,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,BRISTOL,PAPHOS,1343,1343,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,LARNACA,885,885,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,EAST MIDLANDS INTERNATIONAL,PAPHOS,612,612,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,LARNACA,0,0,0,78,0,78,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,PAPHOS,1440,1440,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,GLASGOW,PAPHOS,124,124,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,LEEDS BRADFORD,PAPHOS,626,626,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,PAPHOS,6565,6565,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,LARNACA,9,0,9,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,PAPHOS,632,632,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,GATWICK,COPENHAGEN,13687,13687,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN,30467,30467,0,2437,2437,0,1150.184653
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,STANSTED,AALBORG,2365,2365,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,STANSTED,AARHUS (TIRSTRUP),4479,4479,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,STANSTED,BILLUND,8857,8857,0,21,21,0,42076.190476
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,STANSTED,COPENHAGEN,18328,18328,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,ABERDEEN,BILLUND,0,0,0,67,0,67,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,ABERDEEN,ESBJERG,500,500,0,61,0,61,719.672131
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,COPENHAGEN,64,0,64,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,EDINBURGH,COPENHAGEN,6580,6580,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,HUMBERSIDE,BILLUND,0,0,0,12,0,12,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,LIVERPOOL (JOHN LENNON),COPENHAGEN,1618,1618,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND,2438,2438,0,84,0,84,2802.380952
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,MANCHESTER,COPENHAGEN,17403,17403,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,DENMARK,NEWCASTLE,COPENHAGEN,0,0,0,25,0,25,-100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,GATWICK,ENONTEKIO,279,0,279,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,GATWICK,HELSINKI,1768,1768,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,GATWICK,KITTILA,2100,0,2100,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,GATWICK,KUUSAMO,1200,0,1200,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,GATWICK,ROVANIEMI,2494,2494,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI,18271,18271,0,4053,4053,0,350.801875
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,STANSTED,HELSINKI,6912,6912,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,STANSTED,TAMPERE,1378,1378,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,ENONTEKIO,541,0,541,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,BOURNEMOUTH,ENONTEKIO,85,0,85,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,BRISTOL,ENONTEKIO,279,0,279,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,BRISTOL,KITTILA,403,14,389,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,DONCASTER SHEFFIELD,ENONTEKIO,309,0,309,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,EDINBURGH,HELSINKI,926,926,0,249,249,0,271.88755
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,EXETER,ENONTEKIO,124,0,124,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI,1537,1537,0,430,430,0,257.44186
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KITTILA,1569,0,1569,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KUUSAMO,1192,0,1192,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FINLAND,NORWICH,ENONTEKIO,284,284,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,BORDEAUX,6853,6853,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,CHAMBERY,9536,0,9536,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,GRENOBLE,9145,4674,4471,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON,20271,16349,3922,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,MARSEILLE,5909,5909,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,MONTPELLIER,4002,4002,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,NANTES,5630,5630,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,NICE,14184,14184,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (CHARLES DE GAULLE),15625,15625,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (ORLY),2488,2488,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,RENNES,175,175,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULOUSE (BLAGNAC),7388,4543,2845,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,HEATHROW,GRENOBLE,4419,2111,2308,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON,8575,7625,950,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE,4432,4432,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE,17280,17280,0,2229,2229,0,675.235532
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE),41612,41612,0,17039,17039,0,144.21621
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC),5224,5224,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LONDON CITY,CHAMBERY,1477,1477,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LUTON,BEZIERS,1858,1858,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LUTON,BORDEAUX,1039,1039,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LUTON,GRENOBLE,3701,3701,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LUTON,LYON,5578,5578,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LUTON,NICE,1630,1630,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LUTON,PARIS (CHARLES DE GAULLE),13710,13710,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,BERGERAC,2150,2150,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,BIARRITZ,3096,3096,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,BORDEAUX,6209,6209,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,CARCASSONNE,1864,1864,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,CHAMBERY,2938,1318,1620,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,GRENOBLE,5081,4748,333,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,LA ROCHELLE,1645,1645,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,LIMOGES,3271,3271,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,MARSEILLE,6284,6284,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,NANTES,6525,6525,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,NICE,2018,2018,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,POITIERS,2109,2109,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,TARBES-LOURDES INTERNATIONAL,1792,1792,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,TOULOUSE (BLAGNAC),6724,6724,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,STANSTED,TOURS,1677,1677,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,LYON,699,699,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,PARIS (CHARLES DE GAULLE),4239,4239,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BELFAST INTERNATIONAL,PARIS (ORLY),204,204,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,CANNES,24,0,24,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,GRENOBLE,7,0,7,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,LYON(BRON),2,0,2,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIGGIN HILL,NICE,8,0,8,4,0,4,100
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,CHAMBERY,3398,1198,2200,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,GRENOBLE,2412,2412,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,LYON,320,0,320,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (CHARLES DE GAULLE),8342,8342,0,1247,1247,0,568.965517
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,PARIS (ORLY),1624,1624,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BIRMINGHAM,TOULOUSE (BLAGNAC),1438,0,1438,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,CHAMBERY,2127,1455,672,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,GRENOBLE,3043,3043,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,LYON,2435,1771,664,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,NICE,1289,1289,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,PARIS (CHARLES DE GAULLE),5792,5792,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,PARIS (ORLY),5249,5249,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,BRISTOL,TOULOUSE (BLAGNAC),3626,3626,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,CARDIFF WALES,PARIS (ORLY),603,603,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,DONCASTER SHEFFIELD,PERPIGNAN,66,0,66,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EAST MIDLANDS INTERNATIONAL,CHAMBERY,1237,0,1237,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BEAUVAIS,3011,3011,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BIARRITZ,354,0,354,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,BORDEAUX,1423,0,1423,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,CHAMBERY,1344,0,1344,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,GRENOBLE,1507,786,721,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,LYON,2860,755,2105,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,MARSEILLE,2444,1760,684,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,NANTES,2926,2100,826,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (CHARLES DE GAULLE),14782,12868,1914,1187,1187,0,1145.324347
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,PARIS (ORLY),2609,2609,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,TOULOUSE (BLAGNAC),3452,1948,1504,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EDINBURGH,VALENCE,1455,0,1455,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EXETER,CHAMBERY,792,0,792,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,EXETER,LYON,103,0,103,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GLASGOW,CHAMBERY,932,0,932,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GLASGOW,LYON,286,0,286,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (CHARLES DE GAULLE),2650,2650,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GLASGOW,PARIS (ORLY),970,970,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,GUERNSEY,GRENOBLE,475,335,140,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,JERSEY,GRENOBLE,440,0,440,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,JERSEY,RENNES,251,0,251,119,0,119,110.92437
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,CHAMBERY,800,800,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,PARIS (CHARLES DE GAULLE),2360,2360,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LEEDS BRADFORD,PERPIGNAN,72,0,72,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),BEAUVAIS,1170,1170,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),GRENOBLE,755,674,81,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),PERPIGNAN,76,0,76,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,LIVERPOOL (JOHN LENNON),TOULOUSE (BLAGNAC),82,0,82,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,BEAUVAIS,3568,3568,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,BORDEAUX,2016,2016,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,CARCASSONNE,2206,2206,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,CHAMBERY,6024,2369,3655,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,GRENOBLE,4217,4217,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,LIMOGES,2353,2353,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,LYON,2868,2085,783,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,MARSEILLE,1820,1820,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,NANTES,1816,1816,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,PARIS (CHARLES DE GAULLE),31297,31297,0,6003,6003,0,421.355989
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,MANCHESTER,TOULOUSE (BLAGNAC),2443,0,2443,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,NEWCASTLE,GRENOBLE,842,842,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,NEWCASTLE,PARIS (CHARLES DE GAULLE),4641,4641,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,NEWCASTLE,PARIS (ORLY),877,877,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,FRANCE,SOUTHAMPTON,CHAMBERY,806,806,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,GERMANY,GATWICK,BERLIN BRANDENBURG,13231,13231,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,GERMANY,GATWICK,FRIEDRICHSHAFEN,776,776,0,0,0,0,0
13/04/2022 14:15,202202,WESTERN EUROPE-EU,GERMANY,GATWICK,HAMBURG,3351,3351,0,0,0,0,0
