rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,BIRMINGHAM,CHARLEROI,202,202,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,BRUSSELS,3549,3549,0,604,604,0,487.582781
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,9614,9614,0,2952,2952,0,225.677507
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,GLASGOW,CHARLEROI,1916,1916,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,LIVERPOOL (JOHN LENNON),CHARLEROI,2018,2018,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,13451,13451,0,4956,4956,0,171.408394
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,18264,18264,0,5906,5906,0,209.244836
15/02/2023 17:21,202212,WESTERN EUROPE-EU,BELGIUM,PRESTWICK,CHARLEROI,47,47,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,1189,1189,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CROATIA,GATWICK,SPLIT,12,0,12,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,9109,9109,0,4426,4426,0,105.806597
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CROATIA,STANSTED,ZAGREB,9038,9038,0,4998,4998,0,80.832333
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CROATIA,MANCHESTER,ZAGREB,2546,2546,0,1454,1454,0,75.103164
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,20016,20016,0,5212,5212,0,284.036838
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,9053,9053,0,5554,5554,0,62.99964
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,18717,18717,0,17305,17305,0,8.159491
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,LUTON,LARNACA,12580,12580,0,8139,8139,0,54.564443
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,LUTON,PAPHOS,2097,2097,0,995,995,0,110.753769
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS,13902,13902,0,9291,9291,0,49.628673
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,BIGGIN HILL,PAPHOS,4,0,4,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,PAPHOS,1365,1365,0,1098,1098,0,24.31694
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,0,0,0,1436,1436,0,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,BRISTOL,PAPHOS,2929,2929,0,1956,1956,0,49.744376
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,LARNACA,0,0,0,1064,1064,0,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,PAPHOS,2907,2907,0,1962,1962,0,48.165138
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),LARNACA,2663,2663,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,PAPHOS,11655,11655,0,7420,7420,0,57.075472
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,GATWICK,COPENHAGEN,48177,48177,0,14780,14780,0,225.960758
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,HEATHROW,BILLUND,5852,5852,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN,67585,67585,0,26589,26589,0,154.184061
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,LONDON CITY,BILLUND,431,431,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,STANSTED,AALBORG,2845,2845,0,1741,1741,0,63.411832
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,STANSTED,AARHUS (TIRSTRUP),6500,6500,0,3557,3557,0,82.738263
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,STANSTED,BILLUND,18491,18491,0,7218,7218,0,156.178997
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,STANSTED,COPENHAGEN,27245,27245,0,15141,15141,0,79.94188
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,ABERDEEN,COPENHAGEN,293,293,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,ABERDEEN,ESBJERG,562,562,0,458,458,0,22.707424
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,BILLUND,1980,1980,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,BIRMINGHAM,COPENHAGEN,2432,2432,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,BRISTOL,COPENHAGEN,2935,2935,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,CAMPBELTOWN,BILLUND,19,0,19,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,EAST MIDLANDS INTERNATIONAL,COPENHAGEN,0,0,0,200,200,0,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,EDINBURGH,BILLUND,2422,2422,0,813,813,0,197.908979
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,EDINBURGH,COPENHAGEN,12366,12366,0,5210,5210,0,137.351248
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,HUMBERSIDE,ESBJERG,142,142,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,LIVERPOOL (JOHN LENNON),COPENHAGEN,2488,2488,0,1008,1008,0,146.825397
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND,4036,4036,0,1879,1879,0,114.795104
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,MANCHESTER,COPENHAGEN,28346,28346,0,12790,12790,0,121.626271
15/02/2023 17:21,202212,WESTERN EUROPE-EU,DENMARK,NEWCASTLE,COPENHAGEN,1122,1122,0,250,250,0,348.8
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GATWICK,ENONTEKIO,4015,0,4015,2672,0,2672,50.261976
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GATWICK,HELSINKI,7739,7739,0,2069,2069,0,274.045433
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GATWICK,IVALO,6333,0,6333,5906,0,5906,7.229936
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GATWICK,KITTILA,10752,0,10752,10086,407,9679,6.603212
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GATWICK,KUUSAMO,4483,0,4483,4000,0,4000,12.075
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GATWICK,ROVANIEMI,15790,4500,11290,14961,4649,10312,5.541073
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI,41997,41997,0,24958,24958,0,68.270695
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,HEATHROW,KITTILA,2319,0,2319,2007,0,2007,15.54559
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,LUTON,IVALO,866,0,866,803,0,803,7.845579
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,ENONTEKIO,2068,0,2068,1926,0,1926,7.372793
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,HELSINKI,10870,10870,0,7503,7503,0,44.875383
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,IVALO,3034,0,3034,2160,0,2160,40.462963
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,KITTILA,559,191,368,240,0,240,132.916667
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,KUUSAMO,3900,0,3900,2397,0,2397,62.703379
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,ROVANIEMI,6199,6199,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,STANSTED,TAMPERE,3623,3623,0,1172,1172,0,209.129693
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,ABERDEEN,ENONTEKIO,0,0,0,718,0,718,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BELFAST INTERNATIONAL,ENONTEKIO,556,0,556,1257,0,1257,-55.767701
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BELFAST INTERNATIONAL,IVALO,13,0,13,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BELFAST INTERNATIONAL,ROVANIEMI,378,0,378,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIGGIN HILL,KITTILA,16,0,16,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIGGIN HILL,ROVANIEMI,32,0,32,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,ENONTEKIO,2400,0,2400,1883,0,1883,27.456187
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,IVALO,4306,0,4306,3687,0,3687,16.788717
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,KITTILA,3741,0,3741,2826,0,2826,32.377919
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,KUUSAMO,1131,0,1131,1074,0,1074,5.307263
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BIRMINGHAM,ROVANIEMI,2440,0,2440,2363,0,2363,3.25857
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BOURNEMOUTH,ENONTEKIO,370,0,370,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BOURNEMOUTH,IVALO,437,0,437,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BRISTOL,ENONTEKIO,1878,0,1878,1028,0,1028,82.684825
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BRISTOL,IVALO,1268,0,1268,1342,0,1342,-5.514158
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BRISTOL,KITTILA,5577,14,5563,5332,6,5326,4.594899
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,BRISTOL,ROVANIEMI,5316,2875,2441,2369,0,2369,124.39848
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,CARDIFF WALES,ENONTEKIO,376,0,376,342,0,342,9.94152
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,CARDIFF WALES,IVALO,431,0,431,363,0,363,18.732782
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,DONCASTER SHEFFIELD,ENONTEKIO,0,0,0,318,0,318,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,DONCASTER SHEFFIELD,KITTILA,0,0,0,2724,0,2724,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EAST MIDLANDS INTERNATIONAL,ENONTEKIO,541,0,541,704,0,704,-23.153409
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EAST MIDLANDS INTERNATIONAL,IVALO,868,0,868,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EAST MIDLANDS INTERNATIONAL,KITTILA,3168,0,3168,2718,0,2718,16.556291
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EAST MIDLANDS INTERNATIONAL,ROVANIEMI,0,0,0,180,0,180,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EDINBURGH,ENONTEKIO,1319,189,1130,738,0,738,78.726287
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EDINBURGH,HELSINKI,2623,2623,0,1568,1568,0,67.283163
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EDINBURGH,IVALO,849,0,849,388,0,388,118.814433
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EDINBURGH,KITTILA,0,0,0,2231,0,2231,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,EXETER,ENONTEKIO,372,0,372,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GLASGOW,ENONTEKIO,1114,0,1114,1442,0,1442,-22.746186
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GLASGOW,IVALO,430,0,430,392,0,392,9.693878
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,GLASGOW,KITTILA,3163,0,3163,342,0,342,824.853801
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,HUMBERSIDE,ENONTEKIO,1070,0,1070,735,0,735,45.578231
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,LEEDS BRADFORD,ENONTEKIO,1848,0,1848,174,0,174,962.068966
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,LEEDS BRADFORD,IVALO,938,0,938,1447,0,1447,-35.176227
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,LIVERPOOL (JOHN LENNON),ENONTEKIO,370,0,370,360,0,360,2.777778
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,LIVERPOOL (JOHN LENNON),IVALO,436,0,436,383,0,383,13.83812
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,MANCHESTER,ENONTEKIO,4066,0,4066,3179,0,3179,27.901856
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI,6613,6613,0,4453,4453,0,48.506625
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,MANCHESTER,IVALO,9772,0,9772,9355,0,9355,4.457509
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KITTILA,15318,0,15318,11632,0,11632,31.688446
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,MANCHESTER,KUUSAMO,7484,0,7484,5102,0,5102,46.687574
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,MANCHESTER,ROVANIEMI,8782,2853,5929,5778,0,5778,51.990308
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,ENONTEKIO,1115,1115,0,364,364,0,206.318681
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,IVALO,642,642,0,758,397,361,-15.30343
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,KITTILA,376,376,0,324,324,0,16.049383
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,NEWCASTLE,ROVANIEMI,2414,2414,0,2397,2397,0,0.70922
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,NORWICH,ENONTEKIO,378,0,378,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FINLAND,TEESSIDE INTERNATIONAL AIRPORT,ENONTEKIO,0,0,0,342,0,342,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,BORDEAUX,19163,19163,0,3990,3990,0,380.275689
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,CHAMBERY,5706,0,5706,1102,0,1102,417.785844
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,GRENOBLE,8559,6624,1935,1641,1223,418,421.572212
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON,26220,24023,2197,7224,6880,344,262.956811
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON(BRON),0,0,0,8,0,8,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,MARSEILLE,5532,5532,0,3462,3462,0,59.792028
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,MONTPELLIER,8651,8651,0,3851,3851,0,124.64295
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,NANTES,11928,11928,0,3679,3679,0,224.218538
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,NICE,23018,23018,0,6269,6269,0,267.171798
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (CHARLES DE GAULLE),29004,29004,0,8428,8428,0,244.138586
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (ORLY),21128,21128,0,697,697,0,2931.276901
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,PAU,0,0,0,92,0,92,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,RENNES,2280,2280,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULOUSE (BLAGNAC),11113,9295,1818,2653,2413,240,318.884282
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,BORDEAUX,0,0,0,664,664,0,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,GRENOBLE,1708,844,864,1138,1138,0,50.087873
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON,17815,17026,789,8150,8150,0,118.588957
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE,12191,12191,0,4164,4164,0,192.771374
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE,39218,39218,0,16434,16434,0,138.639406
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE),94242,94242,0,38337,38337,0,145.825182
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC),15329,15329,0,4322,4322,0,254.673762
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LONDON CITY,CHAMBERY,438,438,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,BEZIERS,1920,1920,0,1142,1142,0,68.126095
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,BORDEAUX,623,623,0,631,631,0,-1.267829
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,GRENOBLE,4508,4508,0,1215,1215,0,271.028807
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,LYON,11283,11283,0,2270,2270,0,397.048458
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,MONTPELLIER,110,110,0,0,0,0,0
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,NICE,611,611,0,733,733,0,-16.643929
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,LUTON,PARIS (CHARLES DE GAULLE),23624,23624,0,6109,6109,0,286.708136
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,BERGERAC,3006,3006,0,1063,1063,0,182.784572
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,BIARRITZ,2918,2918,0,2107,2107,0,38.490745
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,BORDEAUX,10568,10568,0,3726,3726,0,183.628556
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,CARCASSONNE,2513,2513,0,1138,1138,0,120.826011
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,CHAMBERY,1867,1506,361,193,0,193,867.357513
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,DOLE,0,0,0,93,93,0,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,GRENOBLE,2913,2913,0,540,540,0,439.444444
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,LA ROCHELLE,0,0,0,867,867,0,-100
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,LIMOGES,2875,2875,0,2529,2529,0,13.681297
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,MARSEILLE,9833,9833,0,4023,4023,0,144.419587
15/02/2023 17:21,202212,WESTERN EUROPE-EU,FRANCE,STANSTED,NANTES,8796,8796,0,3800,3800,0,131.473684
