rundate,this_period,foreign_region,foreign_country,UK_airport,foreign_airport,total_pax_this_period,total_pax_scheduled_this_period,total_pax_charter_this_period,total_pax_last_period,total_pax_scheduled_last_period,total_pax_charter_last_period,total_pax_percent
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,EDINBURGH,VIENNA,4537,4537,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,SALZBURG,921,0,921,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,GLASGOW,VIENNA,65,0,65,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,LIVERPOOL (JOHN LENNON),SALZBURG,86,0,86,49,0,49,75.510204
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,LIVERPOOL (JOHN LENNON),VIENNA,3034,2944,90,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,INNSBRUCK,2506,2506,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,SALZBURG,1564,0,1564,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,MANCHESTER,VIENNA,8716,8716,0,785,785,0,1010.318471
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,NEWCASTLE,SALZBURG,1050,926,124,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,NORWICH,SALZBURG,57,0,57,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,AUSTRIA,OXFORD (KIDLINGTON),GRAZ,0,0,0,50,50,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,HEATHROW,BRUSSELS,41395,41395,0,8005,8005,0,417.114304
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,BIRMINGHAM,BRUSSELS,2950,2950,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,BRUSSELS,6964,6964,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,EDINBURGH,CHARLEROI,11265,11265,0,322,322,0,3398.447205
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,GLASGOW,CHARLEROI,2580,2580,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,LIVERPOOL (JOHN LENNON),BRUSSELS,86,0,86,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,LIVERPOOL (JOHN LENNON),CHARLEROI,2493,2493,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,BRUSSELS,13094,13002,92,2651,2651,0,393.92682
06/10/2022 17:08,202207,WESTERN EUROPE-EU,BELGIUM,MANCHESTER,CHARLEROI,17894,17894,0,943,943,0,1797.560976
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GATWICK,DUBROVNIK,37636,37636,0,1458,1458,0,2481.344307
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GATWICK,PULA,8935,6220,2715,156,156,0,5627.564103
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GATWICK,RIJEKA,605,605,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GATWICK,SPLIT,32665,29606,3059,2717,2717,0,1102.245123
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GATWICK,ZADAR,3329,3329,0,112,0,112,2872.321429
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,HEATHROW,DUBROVNIK,8173,8173,0,5919,5919,0,38.080757
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,HEATHROW,PULA,2496,2496,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,HEATHROW,SPLIT,14665,14665,0,6340,6340,0,131.309148
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,HEATHROW,ZAGREB,9038,9038,0,5694,5694,0,58.728486
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LONDON CITY,SPLIT,1971,1971,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LUTON,DUBROVNIK,4417,4417,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LUTON,PULA,2442,2442,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LUTON,SPLIT,25111,25111,0,1148,1148,0,2087.369338
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,STANSTED,DUBROVNIK,6619,6619,0,949,949,0,597.471022
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,STANSTED,PULA,4138,4138,0,2336,2336,0,77.140411
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,STANSTED,RIJEKA,2736,2736,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,STANSTED,SPLIT,3402,3402,0,663,663,0,413.122172
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,STANSTED,ZADAR,8701,8701,0,2902,2902,0,199.827705
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,STANSTED,ZAGREB,9917,9917,0,1368,1368,0,624.926901
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BELFAST INTERNATIONAL,DUBROVNIK,1790,1790,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BIGGIN HILL,ZADAR,1,0,1,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,DUBROVNIK,7678,7678,0,519,519,0,1379.38343
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,PULA,2577,0,2577,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,SPLIT,3129,3129,0,355,355,0,781.408451
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BIRMINGHAM,ZADAR,2781,2781,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BOURNEMOUTH,ZADAR,2748,2748,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BRISTOL,DUBROVNIK,6843,6843,0,524,524,0,1205.916031
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BRISTOL,PULA,2293,2293,0,344,344,0,566.569767
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,BRISTOL,SPLIT,9371,9371,0,1445,1445,0,548.512111
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,CARDIFF WALES,DUBROVNIK,1337,0,1337,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,DONCASTER SHEFFIELD,DUBROVNIK,1225,1225,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,DONCASTER SHEFFIELD,PULA,1629,0,1629,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,EAST MIDLANDS INTERNATIONAL,DUBROVNIK,2965,2965,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,EDINBURGH,DUBROVNIK,6554,6554,0,590,590,0,1010.847458
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,EDINBURGH,SPLIT,1735,1735,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,EDINBURGH,ZADAR,3150,3150,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GLASGOW,DUBROVNIK,1416,1416,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GLASGOW,PULA,2664,2664,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,GLASGOW,SPLIT,2907,2907,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LEEDS BRADFORD,DUBROVNIK,2485,2485,0,183,183,0,1257.923497
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LEEDS BRADFORD,SPLIT,2441,2441,0,478,478,0,410.669456
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LEEDS BRADFORD,ZADAR,2854,2854,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,LIVERPOOL (JOHN LENNON),ZADAR,2777,2777,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,MANCHESTER,DUBROVNIK,13879,13879,0,701,701,0,1879.885877
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,MANCHESTER,PULA,2816,0,2816,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,MANCHESTER,SPLIT,13609,10869,2740,1510,1510,0,801.258278
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,MANCHESTER,ZADAR,3545,2831,714,1083,1083,0,227.331487
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,MANCHESTER,ZAGREB,2820,2820,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,NEWCASTLE,DUBROVNIK,3108,3108,0,151,151,0,1958.278146
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CROATIA,NEWCASTLE,ZADAR,2930,2930,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,GATWICK,LARNACA,37567,28679,8888,1975,1677,298,1802.126582
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,GATWICK,PAPHOS,47019,34974,12045,3013,2478,535,1460.53767
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,HEATHROW,LARNACA,34970,34970,0,19557,19557,0,78.810656
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,HEATHROW,PAPHOS,2698,2698,0,4066,4066,0,-33.64486
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LUTON,LARNACA,8981,8981,0,1447,1447,0,520.663442
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LUTON,PAPHOS,5845,5845,0,1677,1677,0,248.539058
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,STANSTED,LARNACA,8268,8268,0,781,781,0,958.642766
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,STANSTED,PAPHOS,23241,20000,3241,8347,8225,122,178.435366
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BELFAST INTERNATIONAL,PAPHOS,1389,1389,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BIGGIN HILL,PAPHOS,3,0,3,2,0,2,50
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,LARNACA,17418,9940,7478,745,294,451,2237.986577
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BIRMINGHAM,PAPHOS,15939,7811,8128,470,109,361,3291.276596
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BOURNEMOUTH,PAPHOS,1479,0,1479,690,690,0,114.347826
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BRISTOL,LARNACA,13235,6937,6298,901,901,0,1368.923418
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,BRISTOL,PAPHOS,12675,7722,4953,615,615,0,1960.97561
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,CARDIFF WALES,LARNACA,4004,2307,1697,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,CARDIFF WALES,PAPHOS,3137,0,3137,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,LARNACA,549,0,549,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,DONCASTER SHEFFIELD,PAPHOS,3552,0,3552,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,EAST MIDLANDS INTERNATIONAL,LARNACA,6484,3324,3160,283,283,0,2191.166078
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,EAST MIDLANDS INTERNATIONAL,PAPHOS,7734,3018,4716,79,0,79,9689.873418
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,LARNACA,1417,1417,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,EDINBURGH,PAPHOS,6260,6260,0,866,866,0,622.863741
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,EXETER,PAPHOS,1812,0,1812,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,GLASGOW,LARNACA,1426,1426,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,GLASGOW,PAPHOS,6278,3181,3097,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LEEDS BRADFORD,LARNACA,6302,6302,0,327,327,0,1827.217125
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LEEDS BRADFORD,PAPHOS,6100,6100,0,127,127,0,4703.149606
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),AKROTIRI,389,0,389,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),LARNACA,3122,3122,0,475,475,0,557.263158
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,LIVERPOOL (JOHN LENNON),PAPHOS,0,0,0,918,918,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,LARNACA,20114,11431,8683,908,455,453,2115.198238
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,MANCHESTER,PAPHOS,38098,26191,11907,3603,2730,873,957.396614
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,LARNACA,6973,6973,0,338,338,0,1963.017751
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,NEWCASTLE,PAPHOS,11037,11037,0,242,242,0,4460.743802
06/10/2022 17:08,202207,WESTERN EUROPE-EU,CYPRUS,NORWICH,PAPHOS,1425,0,1425,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,GATWICK,COPENHAGEN,58628,58628,0,1244,1244,0,4612.861736
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,HEATHROW,BILLUND,6736,6736,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,HEATHROW,COPENHAGEN,60019,59848,171,12494,12494,0,380.382584
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,LUTON,COPENHAGEN,168,0,168,354,0,354,-52.542373
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,STANSTED,AALBORG,4243,4243,0,586,586,0,624.061433
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,STANSTED,AARHUS (TIRSTRUP),9579,9579,0,939,939,0,920.127796
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,STANSTED,BILLUND,20184,20184,0,3650,3650,0,452.986301
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,STANSTED,COPENHAGEN,30693,30524,169,7525,7525,0,307.880399
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,ABERDEEN,BILLUND,0,0,0,78,0,78,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,ABERDEEN,COPENHAGEN,537,537,0,63,63,0,752.380952
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,ABERDEEN,ESBJERG,1644,1644,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,BELFAST CITY (GEORGE BEST),AALBORG,395,0,395,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,BELFAST INTERNATIONAL,AARHUS (TIRSTRUP),0,0,0,69,0,69,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,BELFAST INTERNATIONAL,BILLUND,0,0,0,1,0,1,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,BELFAST INTERNATIONAL,COPENHAGEN,0,0,0,33,0,33,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,BRISTOL,COPENHAGEN,2073,2073,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,DONCASTER SHEFFIELD,COPENHAGEN,21,0,21,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,EDINBURGH,AALBORG,370,0,370,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,EDINBURGH,BILLUND,6137,6137,0,46,0,46,13241.304348
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,EDINBURGH,COPENHAGEN,21988,21988,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,EDINBURGH,SONDERBORG,65,0,65,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,GLASGOW,BILLUND,0,0,0,86,0,86,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,GLASGOW,KARUP,0,0,0,92,0,92,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,GUERNSEY,AALBORG,28,28,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,HUMBERSIDE,BILLUND,0,0,0,87,0,87,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,JERSEY,SONDERBORG,188,188,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,MANCHESTER,BILLUND,5387,5387,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,MANCHESTER,COPENHAGEN,24298,24298,0,2726,2726,0,791.342627
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,NORWICH,BILLUND,0,0,0,10,0,10,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,DENMARK,TEESSIDE INTERNATIONAL AIRPORT,KARUP,264,0,264,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FINLAND,GATWICK,HELSINKI,9086,9086,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FINLAND,HEATHROW,HELSINKI,51547,51547,0,12040,12040,0,328.131229
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FINLAND,STANSTED,HELSINKI,10900,10900,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FINLAND,STANSTED,TAMPERE,3008,3008,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FINLAND,EDINBURGH,HELSINKI,4142,4142,0,891,891,0,364.870932
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FINLAND,MANCHESTER,HELSINKI,7451,7451,0,1739,1739,0,328.464635
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,BASTIA,2478,2478,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,BIARRITZ,9020,9020,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,BORDEAUX,38114,38114,0,1696,1696,0,2147.287736
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,FIGARI,1944,1944,0,175,175,0,1010.857143
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,LA ROCHELLE,6728,6728,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,LIMOGES,2804,2804,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,LYON,14542,14542,0,397,397,0,3562.972292
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,MARSEILLE,19393,19393,0,680,680,0,2751.911765
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,MONTPELLIER,14241,14241,0,552,552,0,2479.891304
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,NANTES,10744,10744,0,1328,1328,0,709.036145
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,NICE,68094,68090,4,3260,3260,0,1988.773006
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (CHARLES DE GAULLE),31776,31776,0,619,619,0,5033.441034
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (LE BOURGET),0,0,0,2,0,2,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,PARIS (ORLY),22428,22428,0,419,419,0,5252.74463
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,RENNES,5199,5199,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULON / HYERES,2519,2519,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,GATWICK,TOULOUSE (BLAGNAC),9330,9330,0,255,255,0,3558.823529
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,BASTIA,1035,1035,0,183,183,0,465.57377
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,BORDEAUX,0,0,0,740,740,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,FIGARI,2694,2694,0,427,427,0,530.913349
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,LYON,17307,17307,0,1975,1975,0,776.303797
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,MARSEILLE,23758,23758,0,4906,4906,0,384.264166
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,MONTPELLIER,0,0,0,124,124,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,NICE,48437,48437,0,20680,20680,0,134.22147
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,PARIS (CHARLES DE GAULLE),88355,88355,0,21828,21828,0,304.778266
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,HEATHROW,TOULOUSE (BLAGNAC),19536,19536,0,3325,3325,0,487.548872
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LONDON CITY,BERGERAC,4321,4321,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LONDON CITY,NICE,8889,8889,0,588,588,0,1411.734694
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LONDON CITY,QUIMPER,2822,2822,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,BEZIERS,2912,2912,0,393,393,0,640.966921
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,BORDEAUX,6989,6989,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,LYON,4391,4391,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,MONTPELLIER,2422,2422,0,93,93,0,2504.301075
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,NICE,12717,12717,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,PARIS (CHARLES DE GAULLE),19920,19920,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,LUTON,PARIS (LE BOURGET),135,135,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,SOUTHEND,BREST,0,0,0,174,174,0,-100
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,AJACCIO,1523,1523,0,0,0,0,0
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,BERGERAC,8516,8516,0,1954,1954,0,335.823951
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,BEZIERS,4720,4720,0,311,311,0,1417.684887
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,BIARRITZ,8643,8643,0,2637,2637,0,227.758817
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,BORDEAUX,6746,6746,0,2351,2351,0,186.941727
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,BRIVE-LA-GAILLARDE,2588,2588,0,446,446,0,480.269058
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,CARCASSONNE,9104,9104,0,894,894,0,918.344519
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,LA ROCHELLE,6480,6480,0,1682,1682,0,285.255648
06/10/2022 17:08,202207,WESTERN EUROPE-EU,FRANCE,STANSTED,LIMOGES,8801,8801,0,1373,1373,0,541.005098
